PC1,PC2
1.7566202118313186,-0.6011454891930379
3.2584108470766138,-0.7927953381943418
2.2767911730983523,-0.2923599909915424
0.1917171542835371,-0.2250248216012381
-3.474622325958274,-0.7247405271541947
2.0283155378325572,-0.7409829033018287
1.362892791214837,-0.03739512794529061
2.60215083687482,-0.3295580277098865
-0.8391775402935002,-0.46769447471370623
-2.0647412216681023,-0.0012946171539941272
-1.4835146768659946,-0.6254870688295965
0.6192204069169512,-0.42114783882755263
-2.1567498810960957,-0.8420100566253261
0.3433959779468392,-1.012670003053791
1.977828829289108,0.0314326796046057
-2.703960377107408,-1.0508073836607739
2.5956031082069515,-1.0917238132869342
-2.4882708995648217,-1.183253558168455
2.5973989520545357,-0.17787178344585983
-1.550997427796623,-0.09557052755598552
-2.5361604043679704,-1.025361327232843
-1.9311591958272467,-0.9880335884304767
-2.687585632532957,0.010661345052070467
2.7324435729358783,-0.5978610419900355
1.4594018115195677,-0.695612960467934
2.567215050285099,-0.2719571012241145
2.642296704414081,-0.9036743213566758
0.5336751340940817,-0.19481952195844512
1.7212509634571087,-0.6324723355769246
-1.298184912560421,0.5446189373100004
-2.239050767982299,-0.1957901405244684
2.604126689216906,0.2101941443653479
-2.7588423183065856,-0.7498622852560929
2.0346416599331403,0.14741154936205947
-2.3895319748430213,-0.7223395235678429
-2.074532528147328,-0.38867561112653565
-1.1661019919543494,-0.6733220127843351
-1.8370657678400888,-0.18706647774527213
2.306696238908197,-0.01498214267372365
-2.5416689617389694,-0.49623563570582097
0.35551805724260854,-0.4154260873392927
-2.61597733450231,-0.2207384464816185
0.9750328246857927,-1.1580438916912905
-1.9742777775039868,-0.5308803511776277
-2.5507711420467443,-0.40498050025872173
-0.3388832589750547,-0.3665393406886362
2.0854882479676085,-0.1299954913506943
-1.933063234551585,-0.37995349825548
-1.8703083148758666,-0.4939641259876638
2.449041174439634,0.38201814371499054
-1.891762067539264,-0.07090660114937028
-2.7717430847591586,-0.061516378748385385
-2.1131891451536884,-0.2250584850976206
0.7037259501578371,-0.8314739924022793
3.6537096993105003,-0.19712113160906472
-2.1458932427325164,-0.5114366036167781
0.5975859164944243,0.056477014741798635
-2.738291092018951,0.18734255876669545
0.8977127273620075,5.318692006030826
-2.2604412630720665,-0.6555613344882705
-2.0456112445156216,-0.4821309917584877
2.4223223992557092,0.036377700832491505
-1.899255836611375,0.3169041381622917
1.719580970057141,0.28894525377150815
3.6619622329703354,3.634591438372569
-1.5244962305143213,0.14687575646925255
1.2529620526376566,-0.21914032923339358
2.424524371722227,-0.3536152536354004
-3.8641585528070985,-1.0561963765632887
-1.5500593459972958,-0.3578514677132876
-1.8316846981607096,-0.49378200940128214
1.986832503650036,-0.2097149577583595
2.156238067816613,-0.2131895607694038
-2.1567860427023455,-0.38663779884193417
2.819883357384454,-0.7893126050095947
-1.9809562813944466,-0.7570203769584903
5.799304285588333,2.3193543917218937
4.776489539187223,0.5573036579583673
-3.0483118059012684,-0.7318447842466578
2.6606431574846994,-0.6357724477304776
-1.7173849184216021,0.42986645884039215
2.189143170920165,-0.7936947471051043
-2.701348250930678,-0.8825537722417387
-2.672424672700178,-0.11797413563560202
-2.093583557548275,0.25161554492830146
1.2380053780057223,0.09069144121654166
-0.5959727378312842,-0.0379114533932879
-3.3849566867025915,-0.8074520790130667
-2.6782538564612293,-0.9861822522697665
-2.580294685930951,-1.0179120182571515
0.5367769410275145,-0.6639655986175368
0.09959392415313054,4.706649274196331
4.36011761712732,-0.10883674180468444
2.3057974965818735,-1.0807038882260394
-2.3133494419619893,-0.736091891379219
-2.035438801655395,-0.2433142955563166
0.6006555562187119,-0.4478049552713511
1.8607709499679657,-0.7019896521998272
-1.6707088976383846,-1.1555686821929676
-1.0528018899881024,-0.4026553763723897
-2.706399525118854,-0.2259708970902223
1.3074938177583597,-0.16470470237855897
0.8223862832527208,0.10572893860491467
3.012594184248545,-0.4828801770632197
-3.0647549314396922,-1.3095437273883135
2.987749281958396,-0.7421902912891241
2.7692205310774183,-0.5412606931905655
1.5025204144108766,-1.0967631588806699
3.3626383879781794,-0.41152692467493723
-3.147747149651302,-0.6625023086184256
-1.285315989326138,-0.4869924939212015
1.107000126068306,-0.2849915275256057
2.071430799944956,-0.26338845060054306
1.8169718327894264,-0.8310394425275788
3.950004010204428,-0.601714362713932
-2.173051950416823,0.2196755624010218
-1.7162282599331125,-1.1042373109196422
-3.0209813772112404,-0.567224111462206
-2.6792639978197594,-0.6341484520861206
-1.5565269263873287,0.02292297815168167
-2.292586232363372,-0.1260212963926384
-3.405738979662313,-1.0810646456922237
-0.25682896248581083,-0.40668073580653136
2.2051641362814993,0.11259211800127561
-2.9748798710374134,-0.4435885175816742
2.6615866926050673,-0.6824881353226089
0.6495320908289294,-0.8208424894797075
-3.422064559250838,-0.5197314623629385
-2.2323042064425658,-0.48844926821463797
2.7851641305912285,-0.5884629646595088
-2.3448588462389703,-0.15117734545947528
-3.398283958249649,0.6630754364085042
1.064705078549686,-0.4719515757761256
1.5744666859134773,0.7312914322656666
-3.040576127095424,-0.8868003915194016
-2.7562935588983852,-0.7758697422175596
2.750937541618493,0.48972255323754016
1.2519950294297189,-0.0875843483303519
-2.3673758998789167,0.057692531379247534
3.096886557544073,-0.14139723797075043
2.661128223231065,-0.5217337069269838
2.4713063776213695,-0.5598603234849581
3.994605097864473,-0.17602335856106152
-1.6822943010485347,-0.9529354657763272
1.2012441398846418,-0.1414843486186632
2.632138450721913,-1.170524748297822
2.884748366905411,-0.018408718951142846
-3.54178008927668,0.4930021859227333
-2.7983621681552453,0.2101666129113859
-2.8074019693609795,-0.5761087563398133
-0.7661940835985823,9.79594117473052
-2.7796977733966757,-0.4867590178547192
0.6392090681910106,-0.42305419072144856
1.955846248557132,-0.22132233705779125
-3.214075679481056,-0.015201642941093198
-0.7909167523175371,11.787082772862771
-3.278066433041142,-1.0875436251744668
-1.6871399448889668,0.49616846993226854
-0.6213910063636028,-0.22526493555832788
2.272425668590011,0.07513090748249003
-1.4311948079019852,-0.689410126491767
2.8814533685433914,-0.4011203298736938
-2.441922975534628,0.2528921371597287
-3.1712842624546576,-0.8017021091317091
-1.9134537180638003,-0.33695515741723364
2.0205929157183764,0.7225749317355931
1.8066247479324373,-0.6708562449038643
3.9456670727330123,0.7377993518996139
-2.3668234478072345,0.13056226520731368
2.512299534400564,0.32950797687888367
1.926819866243758,-1.076545798655588
1.783382740288731,-0.28218506530795756
3.3588014668847466,-0.4800795833096523
0.7530432982228997,-0.6089449911213856
-2.16488901176211,-0.862242250815945
-2.226237187796479,0.5659764128625234
2.7882019015058623,0.024623904265937354
0.7904208205557092,-0.476119514968103
2.2615283576848313,-1.2425442737752717
-3.2703197855036183,-1.0915314008196628
0.747046019599924,-0.07598068338328272
-1.3647119106547672,-0.9130517855461237
-1.0813941070370539,-0.013355004724152665
-3.3853441965550384,-0.22231792164871056
0.7861808523570795,-0.980880237922364
2.258217143539219,0.17218001356534038
0.36992300107289766,-0.8018388554794411
2.7800891941482213,-0.42685443960779124
0.15685901429280727,0.26370011851584607
2.883356672823779,-0.7598385856998564
0.9378151120738075,-1.0928444308860126
2.817286731569281,-0.9603913085392738
-0.48451608774726057,-0.9713672522965501
-2.36620252494498,-1.1094636141842182
-2.373040814558448,-0.9477854714219275
-2.8948926911833057,-1.269897174439891
-0.850507892990036,-0.45525398201925166
1.654581344757841,-0.3406452732612268
0.004005811102660302,5.217683398735088
-2.8071108667117475,0.03470576822509382
-1.9697827509991115,0.42451037231921945
0.41579936997205524,-0.8573001528869222
1.1724922935284294,-0.4188590176455201
0.1869674473206885,-0.8535245151212788
1.9331470862767595,0.36124397308755846
2.40414044232744,-0.993289972621816
2.432748140989709,-0.9632446491589933
-2.4915195795061926,-0.15614918369405478
3.1120927691147777,-1.0332653653327581
-3.16061688935934,0.24487775823642763
1.6408565192948377,-0.9537516187187651
-2.367435092738165,0.3040943510882905
-0.6073741328877291,5.90551322297849
1.942737495035578,-0.6987067279249033
1.1713234948698026,1.7067228526499034
1.041438462539943,-0.2706622469732572
1.401566091556649,-0.2974979604150501
1.856415970910011,-0.590090682244474
-2.036967757386886,-0.48320664045398554
-2.2413308118271993,0.67250184696837
-3.9517792241281917,0.3873481549614319
2.6859983082839025,-0.513071914870175
-3.268930129107944,-1.1154531703580057
-3.120109857770842,-0.9194550859960045
-2.552829647196289,0.7992726670866191
1.6230213542323348,-0.6565114036685643
-1.4759777659963922,-0.45570457931090835
2.2265461637874373,-0.5119327543075249
0.6397986134769941,-0.9462287095637426
1.1317967952796224,1.0235880034288305
0.7886062293061364,-0.49072448144867375
-1.8868308148570285,0.04713147408271125
2.454490636788151,1.0401043605030715
2.1742859948062603,-0.18999859647405218
1.3694682418867605,-0.8617706503138431
2.251738704658759,-0.35173854821345
-2.2462468703705647,-0.5831676836412458
